844.97,0.12,0
846.15,0.11,0
847.45,-0.14,0
847.86,0.26,0
850.15,0.5,0
851.14,0.55,0
851.93,0.29,0
852.33,0.52,0
852.82,0,0
853.17,0.2,0
853.89,0.2,0
854.39,0.26,0
854.95,0.15,0
855.2,-0.09,0
855.89,-0.46,0
855.94,-0.39,0
856.93,-0.65,0
857.97,-0.92,0
858.5,-1,0
858.89,-1.03,0
859.15,-1.16,0
859.46,-1.14,0
859.88,-1.26,0
860.49,-1.45,0
861.14,-1.42,0
861.86,-2.23,0
862.95,-1.69,0
863.86,-1.74,0
864.92,-2.02,0
865.71,-2.16,0
866.79,-2.28,0
868.7,-2.48,0
870.87,-2.56,0
872.91,-2.48,0
874.88,-2.23,0
875.74,-2.42,0
876.78,-2.55,0
877.66,-2.48,0
878.8,-2.46,0
880,-2.87,0
881.14,-2.81,0
881.9,-2.53,0
882.98,-2.71,0
883.79,-2.83,0
884.89,-3.08,0
885.69,-3.24,0
885.88,-3.05,0
886.07,-2.89,0
886.26,-3,0
886.45,-3.01,0
886.64,-2.8,0
886.73,-2.78,0
886.82,-2.72,0
887.01,-2.8,0
887.2,-2.67,0
887.39,-2.92,0
887.58,-2.88,0
887.77,-2.83,0
887.96,-3.08,0
888.15,-2.98,0
888.34,-2.87,0
888.53,-2.7,0
888.71,-3.37,0
888.72,-2.85,0
888.91,-2.93,0
889.1,-3,0
889.29,-3.06,0
889.67,-2.82,0
889.86,-2.87,0
889.95,-2.86,0
890.19,-3.04,0
890.38,-3.06,0
890.56,-3.07,0
890.75,-3.07,0
890.92,-3.08,0
890.94,-2.93,0
891.13,-2.93,0
891.31,-3.05,0
891.5,-2.91,0
891.69,-2.92,0
891.88,-4.53,0
891.88,-4.35,0
892.07,-3.09,0
892.07,-2.85,0
892.25,-3.12,0
892.25,-3,0
892.44,-2.95,0
892.44,-2.83,0
892.63,-3.42,0
892.63,-3.09,0
892.82,-2.86,0
892.82,-2.76,0
892.96,-2.88,0
893,-3.18,0
893,-2.63,0
893.19,-2.65,0
893.19,-2.61,0
893.38,-2.61,0
893.38,-2.54,0
893.57,-2.66,0
893.57,-2.54,0
893.76,-1.54,0
893.76,-1.78,0
893.94,-2.76,0
894.13,-2.69,0
894.32,-2.71,0
894.51,-2.57,0
894.69,-2.61,0
894.88,-2.62,0
894.88,-2.54,0
895.07,-2.58,0
895.26,-2.56,0
895.45,-2.55,0
895.63,-2.5,0
895.82,-2.59,0
896.01,-2.4,0
896.14,-2.33,0
896.2,-2.29,0
896.38,-2.47,0
896.57,-2.35,0
896.57,-2.12,0
896.76,-2.22,0
896.92,-1.99,0
896.95,-2.01,0
897.51,-0.91,0
897.51,-1.05,0
897.7,-0.57,0
897.7,-0.68,0
897.89,-0.64,0
897.95,-0.26,0
898.08,0.19,0
898.16,-0.17,0
898.26,0.72,0
898.4,1.21,0
898.45,1.09,0
898.64,0.56,0
898.73,1.01,0
898.83,0.99,0
899.01,0.89,0
899.09,0.93,0
899.2,0.81,0
899.21,0.94,0
899.39,1.02,0
899.56,1.18,0
899.77,1.07,0
900,1.2,0
900.28,1.34,0
900.48,1.75,0
900.95,1.72,0
901.08,1.88,0
901.43,1.67,0
901.82,1.71,0
901.9,1.75,0
902.38,1.71,0
902.86,1.92,0
903.33,1.8,0
903.44,2.08,0
903.81,2.17,0
904.29,2.06,0
904.76,2.13,0
905.24,2.05,0
905.35,2.3,0
905.62,2.02,0
905.71,2.2,0
906.19,1.57,0
906.67,1.88,0
907.14,2.11,0
907.24,2.26,0
907.62,2.07,0
907.62,2.05,0
907.81,1.91,0
908,1.94,0
908.19,2.29,0
908.38,2.2,0
908.57,1.86,0
908.76,1.92,0
908.95,2.11,0
908.99,2.2,0
909.14,1.97,0
909.33,2.05,0
909.52,1.82,0
909.71,1.97,0
909.9,2.11,0
910.05,2.07,0
910.08,2.09,0
910.19,2.22,0
910.39,2.13,0
910.55,2.31,0
910.78,2.48,0
910.97,2.46,0
911.17,2.77,0
911.36,2.32,0
911.55,2.37,0
911.75,2.48,0
911.94,2.26,0
912.14,2.33,0
912.33,2.39,0
912.52,2.09,0
912.72,2.16,0
912.91,2.34,0
913.11,2.36,0
913.3,2.49,0
913.5,2.41,0
913.69,2.61,0
913.88,2.6,0
914.08,2.65,0
914.27,2.69,0
914.47,2.62,0
914.66,2.54,0
914.85,2.64,0
915.05,2.24,0
915.24,2.22,0
915.44,2.43,0
915.63,2.49,0
915.83,2.39,0
916.02,2.58,0
916.21,2.52,0
916.41,2.23,0
916.6,2.14,0
916.8,2.47,0
916.99,2.62,0
917.18,2.49,0
917.38,2.35,0
917.57,1.65,0
917.77,2.41,0
917.96,2.44,0
918.16,2.45,0
918.35,2.43,0
918.54,2.44,0
918.74,2.57,0
918.93,2.43,0
919.13,2.47,0
919.32,2.38,0
919.51,2.35,0
919.71,1.72,0
919.71,1.93,0
