844.970,0.080,0.000
846.150,0.360,0.000
847.450,0.420,0.000
847.860,0.610,0.000
850.150,0.840,0.000
851.140,0.870,0.000
851.930,0.850,0.000
852.330,0.890,0.000
852.820,0.540,0.000
853.170,0.480,0.000
853.890,0.510,0.000
854.390,0.500,0.000
855.200,0.350,0.000
855.890,-0.040,0.000
856.980,-0.180,0.000
857.970,-0.440,0.000
858.500,-0.640,0.000
858.910,-0.560,0.000
859.150,-0.870,0.000
859.460,-0.790,0.000
859.880,-0.940,0.000
860.490,-1.050,0.000
861.100,-1.010,0.000
861.860,-1.020,0.000
862.930,-1.320,0.000
863.860,-1.380,0.000
864.900,-1.330,0.000
866.740,-1.610,0.000
868.640,-1.780,0.000
870.900,-1.490,0.000
872.940,-1.430,0.000
874.830,-1.650,0.000
876.750,-1.680,0.000
878.740,-1.860,0.000
881.090,-1.890,0.000
882.940,-1.710,0.000
884.850,-2.110,0.000
886.680,-1.930,0.000
888.660,-1.990,0.000
890.900,-2.040,0.000
892.910,-2.260,0.000
894.830,-2.030,0.000
896.090,-2.090,0.000
896.920,-1.760,0.000
898.460,0.560,0.000
898.570,1.610,0.000
898.690,1.010,0.000
899.180,1.200,0.000
899.600,1.260,0.000
900.230,1.250,0.000
901.150,1.550,0.000
901.490,1.600,0.000
901.840,1.330,0.000
903.560,1.710,0.000
903.560,1.870,0.000
